2.098688220120162207e+00
1.627426754141882981e+00
1.262827563971924194e+00
9.836736348035524102e-01
8.322006980292231404e-01
7.350330864782813611e-01
6.624970058743044898e-01
5.980356818909268179e-01
5.739513284868473786e-01
5.586460890958635517e-01
5.333242068187795670e-01
5.174963048893770345e-01
5.046933671553357481e-01
4.896599061626324412e-01
4.748551420599436690e-01
4.645042686582468994e-01
4.392826708100682764e-01
4.261346516420515540e-01
4.188615239781441346e-01
4.125431933420167785e-01
3.989003003072395526e-01
3.970554692282093345e-01
3.864276775353246429e-01
3.884529959812438871e-01
3.794055520201758402e-01
3.730457123234975358e-01
3.712516584842325273e-01
3.699399260308244841e-01
3.667005670156410213e-01
3.630020737648010365e-01
3.579853094739022246e-01
3.642954290127582428e-01
3.595269424237793054e-01
3.551204759011165613e-01
3.499588284561102602e-01
3.471271877666171624e-01
3.475630106257019958e-01
3.457140011324299489e-01
3.415081943110596097e-01
3.425131109549844899e-01
3.399182610803370697e-01
3.362086363404774847e-01
3.356015138917689544e-01
3.358059568370846404e-01
3.318810600814202094e-01
3.311360776853218280e-01
3.336469716305355271e-01
3.256264829807144490e-01
3.241750731742639169e-01
3.234541942961782213e-01
